DATEPRD,prod_X7405f,prod_X7078,prod_X5599,prod_X7289,in_X7405f,in_X7078,in_X5599,in_X5351,in_X7289,pres_X7405f,pres_X7078,pres_X5599,pres_X5351,pres_X7289,prod_X5351
25.03.2014,0.0,219.97,48.29,178.5,0.0,53.77,1664.34,122.3,0.0,0.0,256.4124910508301,0.0,276.31511862201194,208.31327752370512,9.81
26.03.2014,0.0,1172.89,269.0,72.79,0.0,147.51,4770.16,3122.64,0.0,0.0,242.57675166666667,0.0,258.183935625,200.11352416666668,486.84
27.03.2014,0.0,497.54,89.6,197.56,0.0,89.38,2269.68,1509.83,0.0,0.0,238.57748764390107,0.0,261.341869489216,208.807112938208,164.78
28.03.2014,0.0,179.61,20.58,295.02,0.0,30.52,493.1,3475.35,0.0,0.0,260.19989200016926,0.0,260.6207004166667,214.06814916666667,401.02
29.03.2014,0.0,357.54,103.6,190.24,0.0,58.31,2382.29,1170.58,0.0,0.0,259.27491162522614,0.0,268.2931897072546,212.8570680872364,140.74
30.03.2014,0.0,1111.8,234.42,343.28,0.0,153.51,4563.64,3430.13,0.0,0.0,235.74184022727272,0.0,255.79501,199.96975545454546,487.12
31.03.2014,0.0,1261.62,247.62,232.99,0.0,171.46,4745.08,3677.86,0.0,0.0,235.01954375,0.0,255.80096479166667,200.09215166666667,530.62
01.04.2014,0.0,1260.09,246.51,244.15,0.0,172.76,4765.39,3694.08,0.0,0.0,235.15580833333334,0.0,255.78118,201.4224075,528.32
02.04.2014,0.0,1262.15,247.15,243.97,0.0,173.27,4783.94,3708.42,0.0,0.0,235.40079708333334,0.0,255.697329375,201.166395625,529.68
03.04.2014,0.0,1266.28,248.03,244.72,0.0,174.0,4805.62,3725.35,0.0,0.0,235.28930333333332,0.0,255.81024791666667,200.82722583333333,531.58
04.04.2014,0.0,1280.31,206.64,248.08,0.0,152.74,5324.8,3280.28,0.0,0.0,235.33332916666666,0.0,255.89589104166666,200.36968458333334,539.14
05.04.2014,0.0,1286.67,210.29,245.44,0.0,152.04,5367.46,3249.45,0.0,0.0,235.41844127659576,0.0,255.93436914893616,200.44105595744682,539.2
06.04.2014,0.0,925.83,171.1,183.67,0.0,103.78,4142.76,2293.01,0.0,0.0,236.57080302641918,0.0,256.69675699588475,200.3852650990651,401.1
07.04.2014,0.0,52.88,12.44,208.02,0.0,6.93,352.23,3101.81,0.0,0.0,259.0674892527911,0.0,260.6842038876984,206.9714162745629,428.03
08.04.2014,0.0,1040.68,198.5,240.57,0.0,125.09,5153.94,3614.91,0.0,0.0,243.10870333333332,0.0,255.671115625,199.90904479166667,543.96
09.04.2014,0.0,1217.92,209.39,249.1,0.0,138.72,5151.32,3612.1,0.0,0.0,235.15237208333335,0.0,255.92604354166667,200.106830625,573.63
10.04.2014,0.0,985.07,202.46,220.07,0.0,110.4,4900.96,1824.07,0.0,0.0,244.14076804443224,0.0,261.77901726597537,203.13339165174384,294.4
11.04.2014,0.0,1259.32,213.71,251.02,0.0,141.02,5169.15,3624.79,0.0,310.37614,235.30736333333334,0.0,255.91725979166668,200.07890770833333,585.5
12.04.2014,0.0,1254.79,213.39,249.52,0.0,140.53,5162.14,3619.35,0.0,303.50078,235.12008333333333,0.0,256.13324895833335,199.964206875,584.55
13.04.2014,0.0,1250.18,210.65,246.85,0.0,142.97,5203.53,3649.33,0.0,303.53481,235.381026875,0.0,256.17131958333334,200.31724895833332,577.19
14.04.2014,0.0,1245.44,215.16,247.48,0.0,139.97,5223.19,3632.11,0.0,303.78228,235.55491787234044,0.0,256.2812714893617,200.37872145833333,584.55
15.04.2014,0.0,1256.97,210.76,247.69,0.0,144.33,5227.06,3667.07,0.0,303.85821,235.53443229166666,0.0,256.42368708333333,200.21722979166665,577.68
16.04.2014,0.0,1248.98,210.38,247.99,0.0,143.7,5228.24,3668.25,0.0,303.79187,234.92321083333334,0.0,255.86642229166668,199.50073,576.69
17.04.2014,0.0,1267.54,213.0,250.07,0.0,143.9,5223.16,3663.09,0.0,304.33518,235.11703333333332,0.0,256.675970625,200.2243225,583.62
18.04.2014,0.0,1256.91,210.99,247.18,0.0,144.3,5232.14,3668.67,0.0,304.84859,235.54554645833332,0.0,256.74566020833333,200.15638145833333,578.0
19.04.2014,0.0,1283.57,211.19,251.39,0.0,147.55,5243.69,3679.37,0.0,305.37149,234.98512,0.0,256.8413120833333,199.51733291666667,578.95
20.04.2014,0.0,1284.97,209.66,251.0,0.0,148.67,5239.8,3676.4,0.0,313.87058,235.05348854166667,0.0,256.91263541666666,199.46988104166667,574.74
21.04.2014,0.0,1261.85,169.26,248.55,0.0,134.77,3904.87,3397.91,0.0,301.3756413043478,235.87393770833333,0.0,256.30745875,199.78658083333335,575.45
22.04.2014,631.47,1206.79,137.8,237.41,0.0,121.1,2986.69,3080.94,0.0,289.42136166666666,235.996225,0.0,256.0447908333333,199.96973854166666,555.35
23.04.2014,1166.46,1278.99,151.04,217.96,0.0,136.4,3479.23,3427.95,0.0,270.23979291666666,235.831538125,0.0,256.2611885416667,199.7739303106474,581.4
24.04.2014,1549.81,833.38,200.67,192.44,0.0,83.46,4340.92,3955.91,0.0,262.8427475,235.70414535714286,0.0,256.3915322916667,204.99762631213096,714.49
25.04.2014,1248.7,1294.23,163.06,247.23,0.0,151.94,4134.72,3829.02,0.0,255.52699520833335,235.91356875,0.0,256.344845625,199.74924708333333,589.96
26.04.2014,1345.78,1280.42,173.54,244.07,0.0,150.99,4420.45,3805.51,0.0,247.19905208333333,236.16223166666666,0.0,256.49305395833335,200.3367225,583.71
27.04.2014,1349.56,1266.17,213.48,243.12,0.0,144.53,5263.79,3690.76,0.0,240.736416875,236.66421979166665,0.0,256.615710625,200.53364166666665,584.82
28.04.2014,1345.61,1295.64,212.63,245.97,0.0,147.68,5235.24,3671.32,0.0,235.02093145833334,235.89336166666666,0.0,256.7073502083333,200.226023125,582.58
29.04.2014,1279.46,1267.79,202.33,238.06,0.0,151.96,5238.2,3675.44,0.0,232.74371041666666,235.973138125,0.0,256.81220520833335,200.01622791666668,554.65
30.04.2014,1225.62,1256.92,196.8,230.51,0.0,154.95,5240.19,3675.62,0.0,233.29777791666666,233.89654083333335,0.0,256.9661775,199.97377770833333,539.32
01.05.2014,1212.9,1349.88,194.26,229.21,0.0,168.21,5228.85,3669.33,0.0,231.0888975,229.995134375,0.0,257.11118791666667,199.318388125,532.62
02.05.2014,1074.04,1350.61,193.48,227.49,0.0,168.2,5204.55,3651.3,0.0,231.41900520833335,229.85697416666667,0.0,257.39889270833334,199.53816041666667,530.32
03.05.2014,1044.17,1342.36,193.05,225.58,0.0,168.8,5243.66,3678.1,0.0,230.76554520833332,229.75282958333332,0.0,257.39048291666666,200.09394333333333,529.07
04.05.2014,970.2,1344.44,191.08,224.74,0.0,170.86,5245.19,3681.09,0.0,230.595831875,229.74459208333334,0.0,257.5395879166667,199.74755395833333,523.92
05.05.2014,946.12,1318.46,199.63,258.38,0.0,158.84,5365.15,3551.18,0.0,229.423676875,229.90915645833334,0.0,257.71218208333335,200.031445625,544.38
06.05.2014,1002.83,1292.56,196.51,254.05,0.0,158.44,5373.31,3556.1,0.0,225.9024775,230.10661208333335,0.0,257.927764375,199.92346375,535.8
07.05.2014,925.31,1281.25,195.86,252.47,0.0,156.53,5338.1,3532.36,0.0,225.76834875,230.34427208333332,0.0,258.9602,200.22396625,533.97
08.05.2014,913.86,1156.6,105.51,261.88,0.0,163.93,3335.92,2018.08,0.0,225.68692270833333,230.49517109212306,0.0,260.69887140391023,200.24520583333333,262.96
09.05.2014,176.8,493.47,0.0,348.6,0.0,202.56,0.0,0.0,0.0,227.79783849312602,256.71145128742165,0.0,302.26862,199.74456520833334,0.0
10.05.2014,944.19,1206.07,0.0,253.83,0.0,308.35,0.0,1485.53,0.0,226.06091479166668,233.16163145833335,0.0,272.11245415378266,199.83165916666667,107.31
11.05.2014,823.41,1111.36,94.4,231.51,0.0,141.34,2678.26,3232.52,0.0,225.09668541666667,231.19132583333334,0.0,258.47763,200.19370083333334,469.42
12.05.2014,769.01,1089.83,175.82,224.81,0.0,131.61,4736.55,3133.21,0.0,226.02269270833332,230.73491666666666,0.0,257.4842316666667,200.74209645833332,479.16
13.05.2014,740.8,1108.5,177.92,223.23,0.0,129.28,4628.9,3038.39,0.0,226.90499510638298,231.10826170212766,0.0,256.33603063829787,200.6421063829787,481.15
14.05.2014,713.24,1120.87,180.26,225.84,0.0,125.34,4496.53,2951.34,0.0,225.57624978723405,230.57296276595744,0.0,254.7117795744681,200.49656680851064,487.45
15.05.2014,743.83,1051.71,64.25,210.63,0.0,134.46,1832.48,3159.15,0.0,225.89259895833334,229.0462204255319,0.0,254.79364404255318,200.33091531914894,456.34
16.05.2014,736.09,1069.25,0.0,210.13,0.0,133.96,0.0,3055.21,0.0,225.70079787234042,225.12221425531914,0.0,255.72236723404257,200.24234021276595,450.38
17.05.2014,782.88,1065.51,0.0,232.87,0.0,133.28,0.0,3087.1,0.0,223.60251041666666,225.39774354166667,0.0,255.77308104166667,195.28945666666667,455.79
18.05.2014,834.68,1060.68,0.0,225.92,0.0,136.64,0.0,3177.82,0.0,220.10196229166667,225.32186829787233,0.0,255.48596617021278,195.33178520833334,455.57
19.05.2014,788.8,1070.94,0.0,220.88,0.0,140.15,0.0,3194.7,0.0,220.49043893617022,225.1499255319149,0.0,255.65943041666668,195.2088029787234,450.86
20.05.2014,783.06,1039.28,0.0,222.58,0.0,135.83,0.0,3213.03,0.0,220.153866875,225.13586319148936,0.0,255.822333125,195.13565479166667,454.02
21.05.2014,743.77,1051.25,0.0,221.78,0.0,137.24,0.0,3212.34,0.0,220.06589395833333,225.30838770833333,0.0,255.95010958333333,195.024659375,454.45
22.05.2014,735.41,1056.25,0.0,223.49,0.0,141.14,0.0,3321.19,0.0,219.982621875,225.2072525,0.0,256.5115685416667,195.22455145833334,459.04
23.05.2014,742.89,1067.53,0.0,224.58,93.31,149.15,0.0,3509.66,0.0,219.86292604166667,225.11427479166667,0.0,257.2639422916667,195.228809375,463.91
24.05.2014,746.54,1079.36,0.0,224.8,100.42,161.5,0.0,3791.49,0.0,219.922990625,225.21326520833333,0.0,257.93922729166667,195.06958791666668,468.0
25.05.2014,750.57,1102.34,1.3,218.49,101.01,165.02,43.39,3807.02,0.0,219.9771025,225.04233041666666,0.0,258.21713520833333,196.76247291666667,469.68
26.05.2014,727.26,1057.78,144.14,195.66,86.62,140.14,4259.98,3215.74,0.0,219.97377531914893,225.10062872340424,0.0,258.4139370212766,200.09621382978725,448.28
27.05.2014,715.5,1063.17,164.82,201.53,91.08,150.54,5205.98,3443.92,0.0,219.98047520833333,225.24135895833334,0.0,258.5028247916667,200.09804458333332,449.19
28.05.2014,695.01,1087.43,189.1,231.07,76.96,198.19,5081.04,3584.5,0.0,219.26666729166666,224.79586395833334,0.0,257.56798125,199.24199416666667,416.03
29.05.2014,698.77,1096.32,190.12,234.29,77.13,199.19,5092.52,3592.57,0.0,220.00718041666667,225.553343125,0.0,258.73427458333333,199.83402145833332,418.28
30.05.2014,704.08,1111.83,191.25,237.1,77.96,202.64,5138.9,3625.55,0.0,220.00026020833334,225.65129583333334,0.0,258.8888575,200.07686916666665,420.8
31.05.2014,715.93,1134.99,194.94,241.19,78.99,206.11,5219.0,3681.69,0.0,219.99351354166666,225.55593229166666,0.0,259.01325979166666,200.2480575,428.87
01.06.2014,724.21,1152.6,196.08,243.64,80.08,209.79,5261.52,3712.49,0.0,220.00573708333334,225.11961770833332,0.0,259.132528125,200.16755979166666,431.47
02.06.2014,459.83,1068.24,194.41,221.03,46.21,176.72,4741.35,2547.44,0.0,221.3284255119818,228.66496655886047,0.0,265.38209732895456,202.56385129521396,325.75
03.06.2014,715.1,1109.18,194.94,239.71,80.7,206.04,5338.86,3614.06,0.0,220.24048708333333,225.11948979166667,0.0,259.4524125,200.59302895833332,411.55
04.06.2014,706.8,1109.98,193.38,237.3,79.73,206.1,5293.71,3702.08,0.0,221.267634375,225.57977,0.0,259.46901729166666,201.34150083333333,421.75
05.06.2014,677.29,1178.62,204.21,255.67,90.57,207.6,5302.87,3706.65,0.0,221.044650195642,225.1734864053114,0.0,259.60201458333336,200.80244500869162,445.16
06.06.2014,690.38,1180.81,204.19,256.0,92.18,207.67,5294.26,3702.68,0.0,220.74979458333334,225.91888041666667,0.0,259.668705625,200.30698229166666,445.36
07.06.2014,694.3,1199.75,205.56,257.84,92.07,209.56,5293.33,3705.14,0.0,220.64014083333333,225.23656395833333,0.0,259.74414270833336,200.13932104166668,448.72
08.06.2014,690.7,1197.7,205.52,256.49,91.25,208.41,5272.31,3719.26,0.0,220.50405041666667,225.11202166666666,0.0,259.79588583333333,200.37515541666667,452.13
09.06.2014,238.45,1349.24,231.66,288.87,28.15,209.78,5310.31,3746.07,0.0,221.45051448717948,225.20944166666666,0.0,259.91997729166667,200.33501541666666,509.65
10.06.2014,647.11,1189.09,205.19,255.7,84.88,205.42,5225.99,3686.59,0.0,220.85169229166667,225.36724291666667,0.0,260.0027327083333,200.23899208333333,451.41
11.06.2014,745.92,1172.31,205.71,254.83,94.23,195.05,5045.96,3559.6,0.0,218.41471229166666,225.38337666666666,0.0,260.0255970833333,200.07597791666666,452.56
12.06.2014,804.85,1175.15,205.41,253.87,101.88,195.92,5048.71,3561.53,0.0,215.49685895833332,224.829265625,0.0,260.03666416666664,199.94365458333334,451.89
13.06.2014,818.89,1116.79,193.5,239.97,56.75,197.37,5041.78,3655.3,0.0,214.823228125,224.68764791666666,0.0,260.08951916666666,200.12356270833334,503.1
14.06.2014,781.21,1102.45,190.4,236.57,54.32,195.5,4977.8,3608.91,0.0,215.83254083333333,224.86779208333334,0.0,260.1227397916667,199.80209458333334,495.05
15.06.2014,786.16,1104.3,190.81,236.55,54.55,195.43,4978.24,3609.22,0.0,214.877320625,224.94912125,0.0,260.1347875,199.6530075,496.1
16.06.2014,757.43,1120.89,192.67,232.51,51.84,195.67,4958.67,3595.03,0.0,215.38082170212766,223.1118025531915,0.0,260.1441929787234,199.44805574468086,500.94
17.06.2014,726.5,1156.42,188.43,231.91,50.67,205.72,4941.76,3582.77,0.0,216.11873333333332,220.39234583333334,0.0,260.1647610416667,199.84422458333333,489.91
18.06.2014,723.96,1160.01,187.27,229.52,51.3,209.65,4989.68,3617.52,0.0,215.98383375,220.02878875,0.0,260.18732708333334,200.892961875,486.9
19.06.2014,715.28,1147.01,186.05,225.7,52.96,216.58,5179.11,3754.86,0.0,215.818061875,219.926858125,0.0,260.255389375,201.66464041666666,483.72
20.06.2014,710.62,1146.84,185.52,226.71,50.87,209.38,4993.58,3620.34,0.0,215.57881625,219.90632104166667,0.0,260.3342083333333,200.066720625,482.36
21.06.2014,708.04,1146.08,184.04,225.72,50.48,208.39,4933.4,3576.71,0.0,215.30386958333332,219.46973270833334,0.0,260.36776145833335,200.69877833333334,478.49
22.06.2014,702.73,1136.02,182.39,223.97,51.7,213.17,5045.65,3658.1,0.0,214.949325,219.92444958333334,0.0,260.457258125,200.02323895833334,474.22
23.06.2014,695.74,1117.48,179.37,219.8,51.69,211.74,5010.68,3632.75,0.0,214.85795,219.93884145833334,0.0,260.92321416666664,200.291328125,466.36
24.06.2014,658.27,1169.41,187.64,226.23,94.65,221.46,5238.81,3432.94,0.0,214.89729020833335,219.70114729166667,0.0,260.59671083333336,200.3516375,440.96
25.06.2014,576.35,1199.09,196.91,231.36,79.35,217.44,5264.07,3449.48,0.0,214.82190723404256,220.15406638297873,0.0,260.6865389361702,200.1553325531915,462.73
26.06.2014,369.83,660.56,120.5,127.49,51.46,121.06,3255.87,1383.83,0.0,219.55899298132522,234.44419285006794,0.0,174.7931440653212,207.25803306313333,183.67
27.06.2014,418.45,964.21,173.73,205.56,59.2,179.68,4773.03,2273.92,0.0,217.25173717366394,230.92663584558832,0.0,147.20070812765957,201.3213126103721,296.83
28.06.2014,588.96,1119.75,186.58,225.63,91.66,229.53,5638.6,3325.23,0.0,215.09275833333334,219.87866319148935,0.0,260.6713829787234,199.99426936170212,394.59
29.06.2014,571.88,1107.66,187.26,220.34,81.73,208.5,5196.92,3343.15,0.0,215.258875,220.1648695744681,0.0,260.58821978723404,200.21273127659575,432.02
30.06.2014,512.52,1141.0,191.87,226.06,71.37,209.26,5187.85,3337.32,0.0,215.35081520833333,220.2959810638298,0.0,260.6560946808511,200.16779340425532,442.64
01.07.2014,563.26,1109.35,186.83,226.89,78.69,204.13,5068.4,3321.27,0.0,215.38468833333334,220.0743725,0.0,260.61706979166667,199.96443375,439.06
02.07.2014,564.26,1109.15,186.85,226.6,78.72,203.81,5061.94,3317.03,0.0,215.40707854166666,220.10895916666666,0.0,260.67957270833335,200.04025104166666,439.09
03.07.2014,565.09,1110.91,187.02,226.34,78.88,204.26,5069.62,3322.06,0.0,215.33240229166665,220.094055625,0.0,260.73699833333336,199.91394145833334,439.5
04.07.2014,563.73,1111.67,185.51,225.47,79.55,206.62,5083.2,3330.96,0.0,215.21147125,219.98941291666668,0.0,260.79030666666665,200.09302083333333,435.95
05.07.2014,563.46,1107.58,185.2,225.66,79.95,206.98,5102.59,3343.67,0.0,215.11890875,220.04977208333332,0.0,260.81742354166664,199.98025583333333,435.23
06.07.2014,563.38,1098.4,184.96,225.73,80.3,206.21,5119.57,3354.79,0.0,215.0673625,220.03946354166666,0.0,260.875286875,200.05032770833333,434.67
07.07.2014,522.0,1110.52,188.38,229.33,154.47,201.25,5033.01,3298.06,0.0,215.07005708333332,220.256729375,0.0,260.8954595833333,200.28472958333333,442.68
08.07.2014,523.33,1104.61,189.5,230.15,247.1,198.11,5010.6,3283.38,0.0,215.047056875,220.23871153846153,0.0,260.92747916666667,200.09813708333334,445.32
09.07.2014,521.97,1100.81,188.9,230.38,247.09,197.94,5007.6,3281.42,0.0,215.13584104166668,220.09909,0.0,260.91948875,199.50592270833334,443.92
10.07.2014,490.49,1109.35,191.88,233.28,212.89,191.9,4893.56,3206.69,0.0,215.165233125,219.89941,0.0,260.69118375,199.58318645833333,450.92
11.07.2014,491.71,1106.42,192.49,232.53,253.18,227.05,5823.76,3816.24,0.0,215.18770520833334,220.5614,0.0,260.5464177083333,199.9397775,452.35
12.07.2014,488.44,1120.08,188.82,231.65,203.87,186.33,4630.88,3034.57,0.0,215.46357625,219.43013,0.0,260.2465172916667,198.72344541666666,443.73
13.07.2014,481.59,1109.35,188.11,229.51,199.79,183.43,4585.41,3004.77,0.0,215.75903729166666,218.92892,0.0,259.99799479166666,198.554866875,442.05
14.07.2014,492.02,1091.38,185.57,226.01,215.32,190.36,4771.96,3127.01,0.0,215.97684375,218.73827958333334,0.0,259.8528220833333,198.58113708333335,436.1
15.07.2014,476.08,1117.68,189.03,233.07,246.8,191.5,4775.01,3129.02,0.0,215.05076083333333,217.942891875,0.0,259.940468125,197.7675025,444.23
16.07.2014,466.34,1110.34,187.73,231.68,243.78,191.84,4781.87,3133.49,0.0,214.82744666666667,217.78210145833333,0.0,259.85519416666665,197.54515104166666,441.15
17.07.2014,463.64,1102.21,187.62,231.08,241.88,190.05,4769.29,3125.26,0.0,214.76105791666666,217.98861166666666,0.0,259.91405354166665,197.340828125,440.9
18.07.2014,459.37,1095.2,186.27,229.48,240.96,189.87,4760.99,3119.81,0.0,214.92327895833333,218.00561895833334,0.0,260.02441854166665,197.07712666666666,437.73
19.07.2014,458.09,1094.58,185.94,229.08,240.67,190.06,4759.92,3119.11,0.0,215.03451333333334,217.96301833333334,0.0,260.23430979166665,196.73597604166667,436.95
20.07.2014,290.87,1063.56,191.61,155.38,139.31,168.36,4471.78,2477.87,0.0,216.04491832856903,220.0837669159078,0.0,263.8701024500787,196.72164680242818,380.77
21.07.2014,487.33,1047.69,191.45,133.54,255.69,181.69,4894.81,2957.42,0.0,215.11191583333334,220.59840375,0.0,260.728026875,202.39257740915488,414.84
22.07.2014,468.63,1047.04,189.9,224.19,242.24,178.89,4783.26,3134.42,0.0,215.06211645833332,220.55791145833334,0.0,260.5175610416667,200.38262291666666,446.27
23.07.2014,465.25,1037.74,188.17,221.77,239.87,271.57,4727.22,3097.7,0.0,215.20504229166667,220.28415958333332,0.0,260.53563,200.248874375,442.19
24.07.2014,466.58,1051.17,190.51,223.21,232.45,265.81,4624.71,3030.52,0.0,215.37842395833334,220.17741,0.0,260.60836333333333,200.02662833333332,447.69
25.07.2014,464.22,1056.31,189.06,225.33,233.39,269.56,4631.53,3035.0,0.0,215.5264675,220.11870041666666,0.0,260.70623770833333,200.15419708333334,444.29
26.07.2014,458.9,1044.72,186.07,223.58,251.5,290.62,4968.99,3287.65,0.0,215.61353270833334,220.51528375,0.0,261.1920479166667,199.917485625,441.5
27.07.2014,460.83,1052.32,189.06,225.86,260.12,301.5,5199.99,3407.49,0.0,215.84410458333332,220.218445,0.0,261.49020520833335,200.02022125,444.28
28.07.2014,457.95,1047.4,187.63,225.28,245.26,284.73,5310.15,3516.02,0.0,216.08671333333334,220.24689666666666,0.0,261.5179870833333,200.28064,440.93
29.07.2014,481.51,1040.16,186.18,224.12,258.75,283.71,5287.0,3500.69,0.0,215.96572375,220.262546875,0.0,261.51988625,199.93073333333334,437.53
30.07.2014,489.43,997.38,153.93,214.87,243.17,251.53,4041.45,3097.22,0.0,214.62624645833333,220.28224895833333,0.0,261.00065729166664,199.61057354166667,418.68
31.07.2014,375.93,1255.25,181.66,196.37,218.34,291.18,5264.31,3554.51,0.0,215.092216875,220.06439270833334,0.0,260.7969077083333,199.36037354166666,355.48
01.08.2014,378.38,1268.08,183.95,195.54,218.27,292.16,5294.42,3552.23,0.0,215.02680083333334,220.02809166666665,0.0,260.844675625,199.93566145833333,357.69
02.08.2014,379.41,1267.54,184.75,195.23,217.93,290.79,5294.72,3552.42,0.0,215.15461583333334,220.04121458333333,0.0,260.863484375,200.32771833333334,359.24
03.08.2014,377.42,1261.33,183.88,194.31,212.92,284.21,5175.95,3472.74,0.0,215.1299525,220.07486958333334,0.0,260.6586675,200.46372291666665,357.55
04.08.2014,417.98,1280.23,186.96,197.66,228.26,279.24,5094.16,3417.87,0.0,212.89510270833333,219.99779479166668,0.0,260.6441922916667,200.297079375,363.53
