,mean_7405f,min_7405f,max_7405f,mean_7078,min_7078,max_7078,mean_5599,min_5599,max_5599,mean_5351,min_5351,max_5351,mean_7289,min_7289,max_7289
123,0.0,0.0,0.0,514.2097870116125,151.89789424752678,876.5216797756983,237.31460954801742,204.6244465935597,270.00477250247513,603.9452102508124,497.09804739917774,710.792373102447,559.3824578433585,326.8043506649966,791.9605650217203
124,0.0,0.0,0.0,521.2783844239667,153.98596236552208,888.5708064824114,221.63554513332807,200.57193102197346,242.69915924468268,609.3900835297927,498.98567496414455,719.7944920954409,558.341565877615,327.08677335338643,789.5963584018436
125,0.0,0.0,0.0,518.7942773855959,153.25215558520625,884.3363991859856,241.72532780196107,206.87959685189216,276.57105875203,609.8923145520544,497.8120545145465,721.9725745895622,557.226479770068,327.2359718240669,787.2169877160691
126,0.0,0.0,0.0,529.9082188439761,156.535220876766,903.2812168111861,242.65336021143176,207.77101292973583,277.5357074931277,608.4864290369469,497.65208115226096,719.3207769216328,556.1009247333084,327.36059528091306,784.8412541857037
127,0.0,0.0,0.0,536.8031162636103,158.571977907747,915.0342546194736,242.40685291085597,208.31611787909534,276.4975879426166,607.4474713279429,497.62092776584325,717.2740148900426,554.1696184472324,326.10502666893564,782.2342102255293
128,0.0,0.0,0.0,542.0621117138598,160.12548846886006,923.9987349588596,239.54539455422707,208.07474162740206,271.0160474810521,609.0875457383027,498.3632432839829,719.8118481926224,552.4285347386276,325.1670242840876,779.6900451931676
129,0.0,0.0,0.0,544.6350553922076,160.88553764845625,928.384573135959,237.45600014350612,208.0150201045192,266.896980182493,608.3159159882531,498.2244653138283,718.4073666626779,550.9379839531289,324.64941500518154,777.2265529010763
130,0.0,0.0,0.0,547.3666766191134,161.6924602756202,933.0408929626066,237.30609148806036,208.49226925105265,266.1199137250681,606.7127023494833,497.7228429761629,715.7025617228037,549.7445207782448,324.63157824652666,774.8574633099629
131,0.0,0.0,0.0,545.8746990807967,161.25172917314183,930.4976689884517,238.05329907078266,209.22341731088534,266.88318083068,604.9509590946366,497.13444051883687,712.7674776704363,548.5519810430173,324.6086945199678,772.4952675660669
132,0.0,0.0,0.0,551.4166417157512,162.8888225104397,939.9444609210627,237.865708531647,209.6787099044547,266.05270715883927,603.8093561145757,496.69782319768615,710.9208890314653,547.3958360518029,324.64125048642336,770.1504216171825
133,0.0,0.0,0.0,543.3874035449445,160.516980508666,926.2578265812231,240.295036553537,210.89565353195536,269.6944195751186,602.4671554314473,496.2825340934543,708.6517767694403,545.8949935511761,324.0796574156531,767.710329686699
134,0.0,0.0,0.0,552.1175447995238,163.09586972188112,941.1392198771664,243.73460499781982,212.43249959921414,275.03671039642546,600.7391552719878,495.81777023095907,705.6605403130166,544.6090978789257,323.8779065435094,765.340289214342
135,0.0,0.0,0.0,552.0235182080496,163.06809420766695,940.9789422084323,244.52309184030867,213.21992027187164,275.82626340874566,598.876175948524,495.3364766158594,702.4158752811885,543.3721888351954,323.75312452285505,762.9912531475358
136,0.0,0.0,0.0,552.418340803243,163.18472505042058,941.6519565560654,245.44159208520944,214.04576587197283,276.83741829844604,596.2673700267676,494.7129413499705,697.8217987035647,541.6390502703185,322.77595615928897,760.5021443813481
137,0.0,0.0,0.0,558.6242544183754,165.0179558325474,952.2305530042033,246.57625705635257,214.93710799881538,278.21540611388974,596.8176752144018,495.0150649981173,698.6202854306863,540.4961167896413,322.7983591608871,758.1938744183955
138,0.0,0.0,0.0,556.0562859179674,164.25937632364156,947.8531955122933,249.10398074628094,216.24427088934715,281.96369060321473,596.4434463258426,494.9903171774661,697.8965754742192,539.5483009746713,323.1468893054366,755.949712643906
139,0.0,0.0,0.0,563.0665105682657,166.33020109103995,959.8028200454914,249.2520476410745,216.8701032920691,281.63399199007995,595.2737191755814,494.7415509613749,695.8058873897878,538.6400873442796,323.55647728434633,753.7236974042128
140,0.0,0.0,0.0,558.9672508765874,165.11927720186577,952.815224551309,249.67410872765723,217.5684103738602,281.77980708145424,595.8952123860347,494.99686392676847,696.7935608453009,537.0523921510588,322.80139277700306,751.3033915251146
141,0.0,0.0,0.0,566.1174341933021,167.231445847283,965.0034225393211,249.13769723105983,217.97869049235817,280.2967039697615,595.4189477566305,494.903314213256,695.9345813000049,536.0440287129964,323.0274302458785,749.0606271801141
142,0.0,0.0,0.0,568.3895789475837,167.90263883566763,968.8765190594997,250.23938523478358,218.85609606355453,281.6226744060126,594.5371700629571,494.6377238007826,694.4366163251316,534.943596926701,323.09014313315924,746.7970507202429
143,0.0,0.0,0.0,566.5002991027679,167.3445443821575,965.6560538233784,251.40389260752917,219.75603156712168,283.05175364793666,594.1983869181529,494.5433513136135,693.8534225226922,533.3436774467484,322.29506578330404,744.3922891101928
144,0.0,0.0,0.0,566.5153929557976,167.3490031158284,965.6817827957667,115.55672581245742,50.926132452294,180.18731917262085,532.9481049444648,476.4559584782988,589.4402514106308,531.1567737641977,320.4930719215124,741.8204756068831
145,0.0,0.0,0.0,362.3988272741188,107.05284133277041,617.7448132154672,102.8292792418921,30.375833712946402,175.28272477083777,221.99774291413877,65.57827277527093,378.4172130530066,114.74279484502465,33.89509370937276,195.59049598067654
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,2.1703772954430362e-11,6.411308170861289e-12,3.6996237737999434e-11,116.945,34.545626496167515,199.34437350383246,724.6340796333586,214.05736253288399,1235.2107967338334,0.0,0.0,0.0
151,0.0,0.0,0.0,1010.7401478455948,298.5732748912319,1722.9070207999578,164.57930571304507,135.45870288177156,193.6999085443186,1030.6556257416962,616.2221964884482,1445.0890549949443,0.0,0.0,0.0
152,0.0,0.0,0.0,953.4442272720229,281.64802394515675,1625.240430598889,154.63824170681414,119.02902836185076,190.24745505177754,1029.9263630268972,615.7945854715481,1444.0581405822463,0.0,0.0,0.0
153,0.0,0.0,0.0,828.266283387166,244.67038065126826,1411.8621861230638,158.69061184948617,126.56749539257001,190.81372830640234,2183.9074244575727,956.0234592341385,3411.791389681007,0.0,0.0,0.0
154,0.0,0.0,0.0,897.8811957595365,265.2346695167919,1530.527722002281,151.36680438820306,114.6523827637242,188.08122601268192,2014.7342214958896,905.3444732823164,3124.123969709463,0.0,0.0,0.0
155,0.0,0.0,0.0,696.0011863484202,205.59918786166162,1186.4031848351788,147.98528137860012,109.53861841176112,186.43194434543912,1018.3649022106122,610.4352110602478,1426.2945933609767,0.0,0.0,0.0
156,0.0,0.0,0.0,618.4958403719321,182.7040599505923,1054.2876207932718,147.27698302293828,109.01231691516642,185.54164913071014,1019.5464976037109,610.1381732111454,1428.9548219962765,0.0,0.0,0.0
157,0.0,0.0,0.0,595.5140835386021,175.9152345387323,1015.1129325384719,153.27097248046843,119.90750702929215,186.6344379316447,1018.2067430354284,609.3648073733967,1427.0486786974602,0.0,0.0,0.0
158,0.0,0.0,0.0,590.8577336441527,174.5397458535508,1007.1757214347547,158.38657306447104,129.21857369965818,187.5545724292839,1013.8975091142408,608.1602064096667,1419.634811818815,413.7081422290009,122.20964521669515,705.2066392413067
159,0.0,0.0,0.0,688.2175485113114,203.29989635283624,1173.1352006697866,214.87991325449457,203.72604408231132,226.03378242667782,968.3206785190121,594.6200799977225,1342.0212770403016,554.7722696296794,364.5805845874089,744.9639546719499
160,0.0,0.0,0.0,1132.5104342239313,334.54429401610173,1930.4765744317608,253.92012429432987,215.45613218009407,292.38411640856566,998.5855405296627,603.196657123161,1393.9744239361644,593.5412424172637,432.5730269035998,754.5094579309275
161,0.0,0.0,0.0,1162.3065894381507,343.34609699230134,1981.2670818840002,245.0386404865859,213.5139066919384,276.5633742812334,999.7520446509485,603.5668049537519,1395.937284348145,603.8450274026571,452.03748149231865,755.6525733129956
162,0.0,0.0,0.0,1079.7072777497415,318.9462084085375,1840.4683470909454,245.0149259058332,214.0653463045782,275.9645055070882,997.4981164778619,602.7045581399659,1392.291674815758,604.1102781449756,454.38401883726056,753.8365374526907
163,0.0,0.0,0.0,1015.1356019082283,299.87169478373505,1730.3995090327217,246.20898128080245,214.96632735815857,277.45163520344636,996.5289724846313,602.3267597854742,1390.7311851837883,602.8577453044011,454.13712282826924,751.578367780533
164,0.0,0.0,0.0,960.3856009162187,283.69851008208207,1637.0726917503553,246.68172078142385,215.65942291437113,277.70401864847656,996.0694981191425,602.0528371370807,1390.0861591012044,602.0693973799039,454.67527905643004,749.4635157033777
165,0.0,0.0,0.0,906.1306035727845,267.6715497693127,1544.5896573762561,245.5216902700064,215.86629368540054,275.17708685461224,994.7664223764036,601.5404735743739,1387.9923711784334,599.7178228510357,452.5425799829875,746.893065719084
166,0.0,0.0,0.0,862.2372854600715,254.70543601327984,1469.7691349068632,243.59447696324992,215.82232420294307,271.36662972355674,992.863962784633,600.7858282785361,1384.94209729073,598.2447245663211,451.90117335346895,744.5882757791733
167,0.0,0.0,0.0,816.5040549607401,241.1958109819143,1391.8122989395658,249.8435901157482,218.16028597124534,281.5268942602511,990.3093560376537,599.7953091831737,1380.8234028921338,596.0389527749006,450.0047138467777,742.0731917030236
168,0.0,0.0,0.0,780.7980617123179,230.64823813626322,1330.9478852883726,248.31186886244296,218.269068459613,278.35466926527295,987.6187865378222,599.043642299002,1376.1939307766424,593.6113526464758,447.72400588004416,739.4986994129074
169,0.0,0.0,0.0,745.886705426322,220.33540154871673,1271.4380093039272,250.3395254615055,219.40023269800187,281.27881822500916,984.8450622806502,598.2487926898465,1371.4413318714537,592.409752811503,447.52704068936924,737.2924649336369
170,0.0,0.0,0.0,730.9442571558759,215.92139293877904,1245.9671213729728,248.04845152453572,219.27152213632195,276.8253809127495,981.8899559402121,597.4371245162926,1366.3427873641317,590.0864386137484,445.4119227447676,734.7609544827293
171,0.0,0.0,0.0,709.0894512090729,209.4654695270516,1208.7134328910943,247.81019534126844,219.7109100418995,275.90948064063736,979.108345137025,596.5699170107991,1361.646773263251,588.4737390395812,444.50206010824223,732.4454179709203
172,0.0,0.0,0.0,690.8397949566506,204.0745096007645,1177.6050803125368,248.3184207522885,220.358804952946,276.278036551631,974.7632368793766,595.2119597404899,1354.3145140182633,586.6963866061358,443.30549378572834,730.0872794265432
173,0.0,0.0,0.0,673.186920026643,198.8598392521767,1147.5140008011092,247.72489043122454,220.6787663528709,274.77101450957815,973.1876210128873,594.6597479227923,1351.7154941029823,583.7058781225367,440.0349600039931,727.3767962410802
174,0.0,0.0,0.0,650.3842462725677,192.1239150944765,1108.6445774506587,269.3798769537043,227.5547715612106,311.204982346198,970.3191606936132,593.7947055707547,1346.8436158164718,583.4990591607283,441.5035048283952,725.4946134930614
175,0.0,0.0,0.0,638.1254825671203,188.502668591649,1087.7482965425916,268.9856444206121,228.1792258766834,309.79206296454083,967.2043464053739,592.9540745301797,1341.4546182805682,581.9960724338553,440.7566252815613,723.2355195861492
176,0.0,0.0,0.0,626.1876893064227,184.97623695992024,1067.3991416529252,265.07860636318503,227.7479497037854,302.4092630225847,964.4578103448343,592.2006297325629,1336.7149909571058,579.5549410196566,438.40462341161367,720.7052586276994
177,0.0,0.0,0.0,615.450601462209,181.80449446282546,1049.0967084615925,269.9328758271049,229.84319789289378,310.02255376131603,961.0688376770179,591.2554439311048,1330.882231422931,578.6242913480439,438.62144977370326,718.6271329223846
178,0.0,0.0,0.0,608.0063851847362,179.60546829600986,1036.4073020734627,273.52682789648935,231.61502221561437,315.4386335773643,958.2597803679589,590.5042500632089,1326.015310672709,576.4757351493658,436.7563120885641,716.1951582101676
179,0.0,0.0,0.0,606.2696070813957,179.09242295277403,1033.4467912100174,272.313685239681,231.99910581817198,312.62826466119,955.6895925061835,589.910583113512,1321.468601898855,575.1129224532443,436.2246524034026,714.001192503086
180,0.0,0.0,0.0,606.0510902160289,179.02787293341373,1033.074307498644,275.4054644599841,233.62657198319553,317.1843569367727,953.7190086406583,589.4568420890092,1317.9811751923075,573.1236300911534,434.6192142350797,711.6280459472271
181,0.0,0.0,0.0,604.9823246459837,178.7121589123376,1031.2524903796298,275.4056510019092,234.3667193025526,316.44458270126574,951.8186700202405,589.0967996610146,1314.5405403794662,571.3063119615731,433.30106037608164,709.3115635470646
182,0.0,0.0,0.0,602.5398831815596,177.99066016875088,1027.0891061943685,274.78653577876617,234.91081645565507,314.6622551018773,949.8631690409564,588.7077338486628,1311.0186042332502,570.0314158315894,432.9016762248933,707.1611554382854
183,0.0,0.0,0.0,600.6116174311946,177.42104925424007,1023.8021856081492,274.9427982559329,235.66335494238484,314.222241569481,947.4408026721012,588.1345356463048,1306.7470696978976,568.5192957264613,432.0920966830521,704.9464947698706
184,0.0,0.0,0.0,594.6323975975325,175.65478395762915,1013.6100112374359,274.15156517451567,236.1254399139032,312.17769043512817,945.3640098547284,587.6699469614454,1303.0580727480115,566.9502613219373,431.1796966263298,702.7208260175448
185,0.0,0.0,0.0,589.7875972909565,174.22362690226555,1005.3515676796474,116.93957710927015,43.520620564157966,190.3585336543823,843.9255910559782,557.7914207515569,1130.0597613603995,565.3297204273647,430.1737163744209,700.4857244803085
186,0.0,0.0,0.0,368.51417938491727,108.85932018960222,628.1690385802324,205.28165537275348,195.4090518029857,215.15425894252127,863.0591480336384,557.1310081158296,1168.9872879514473,561.0765717089829,424.67444380962246,697.4786996083433
187,0.0,0.0,0.0,79.77510449949743,23.565616005256963,135.9845929937379,275.0175506331625,235.57939798617122,314.4557032801538,934.2319284113246,577.0061045560944,1291.4577522665547,546.0421438309008,400.7916216302559,691.2926660315458
188,0.0,0.0,0.0,583.2613564802944,172.2957712652638,994.226941695325,274.15331262632026,236.0227287134213,312.2838965392192,928.4658210555576,575.5887857601631,1281.3428563509522,559.487358737066,425.4494738385421,693.5252436355898
189,0.0,0.0,0.0,584.9826364018293,172.80423843585413,997.1610343678044,270.44763767100244,235.60353425320838,305.29174108879647,919.0661000127752,573.0053117649447,1265.1268882606057,557.6529354081123,424.05595615016387,691.2499146660607
190,0.0,0.0,0.0,578.1202974653717,170.77709920126568,985.4634957294777,272.83064962127645,236.92472337073892,308.73657587181395,927.2416020951712,575.4185167371377,1279.0646874532047,554.6699600915932,420.69892180827884,688.6409983749077
191,0.0,0.0,0.0,579.8301673968161,171.2821958536125,988.3781389400198,275.78200934190374,238.43261243802465,313.13140624578284,923.2399401535654,574.3116399418855,1272.1682403652453,554.9159577041386,422.8403237767826,686.9915916314945
192,0.0,0.0,0.0,582.5747099466162,172.09293544767996,993.0564844455523,275.0965143822581,238.89174270886355,311.3012860556526,920.785862587165,573.73677047593,1267.8349546984,552.765675966745,420.8913747754181,684.6399771580718
193,0.0,0.0,0.0,582.993124832539,172.21653546794198,993.7697141971361,269.4116307748517,237.85377396686033,300.96948758284304,922.569192007205,574.3733793996842,1270.7650046147257,551.2993990018053,420.10274425874195,682.4960537448687
194,0.0,0.0,0.0,582.0208854996964,171.92933535799904,992.1124356413939,272.8533325707906,239.4294865125879,306.2771786289933,919.3294009242703,573.255525089836,1265.4032767587046,550.1476115859736,419.8445783455102,680.4506448264369
195,0.0,0.0,0.0,573.8047221574211,169.5022755430968,978.1071687717454,287.02349100679066,244.20744695996993,329.83953505361137,919.4925938499213,573.2624347666604,1265.7227529331822,547.2265975975422,416.5649881289123,677.8882070661721
196,0.0,0.0,0.0,570.6417755310778,168.56793912186475,972.7156119402907,274.40171518598845,241.23743128693755,307.5659990850394,918.783612696199,572.9929382515538,1264.5742871408443,546.829879536532,417.582732668176,676.0770264048879
197,0.0,0.0,0.0,558.9485740452681,165.11376005415622,952.7833880363798,278.56361076495205,243.05434658244542,314.0728749474587,915.6549994620394,571.702622149872,1259.6073767742068,545.5009411380411,417.0058536119527,673.9960286641294
198,0.0,0.0,0.0,562.8618807688114,166.26975331967793,959.4540082179449,278.4399841977965,243.64685609731407,313.2331122982789,913.0340168570293,570.5519240256857,1255.516109688373,544.117450977646,416.33044366337083,671.9044582919211
199,0.0,0.0,0.0,555.981083191102,164.23716139086287,947.7250049913412,284.6673553567439,246.1027683388107,323.2319423746771,912.4356489283748,569.9981275717698,1254.8731702849798,541.8906577237009,414.21201252695687,669.5693029204449
200,375.6598824171743,71.1300078128246,680.189757021524,371.9060954504901,70.41924016834628,673.392950732634,295.61012369823544,268.84244581740694,322.37780157906394,670.2893935536931,369.85752739607756,970.7212597113087,542.4486101008454,438.89701073977915,646.0002094619116
201,560.3456110875758,137.8156651768299,982.8755569983216,6.401475100988328,1.574427517052336,11.228522684924322,329.6820682448373,320.2428919172892,339.12124457238536,789.6205777511108,334.392691996485,1244.8484635057366,720.7253214416875,720.7253214416875,720.7253214416875
202,557.7886216011298,137.1867797176563,978.3904634846033,12.674694994788197,3.1173109721156926,22.232079017460702,328.1080921045435,320.6189132427466,335.59727096634043,786.4054864464244,333.16065292071244,1239.6503199721365,718.3603389917683,718.3603389917683,718.3603389917683
203,554.8667938201916,136.46816315103314,973.2654244893499,18.904519874774017,4.649521527140918,33.159518222407115,326.9011134041583,320.96002015508924,332.8422066532274,785.0410196584054,332.99140019064333,1237.0906391261674,716.0031202859454,716.0031202859454,716.0031202859454
204,549.3772333692156,135.11801886488217,963.636447873549,25.098672874309436,6.17295866833874,44.024387080280135,327.36371904861346,321.7111304992475,333.01630759797945,782.8327234061334,332.16956324473534,1233.4958835675313,713.6536426594884,713.6536426594884,713.6536426594884
205,543.9217816310656,133.77626353521345,954.0672997269178,31.251127786713194,7.686140264564099,54.816115308862294,325.4160611511824,321.8539637834481,328.97815851891676,780.5091835312662,331.1295474614728,1229.8888196010596,711.3118767886629,711.3118767886629,711.3118767886629
206,541.3612859553934,133.146515737171,949.5760561736158,37.370410348970154,9.191163200472516,65.54965749746779,323.4018917593088,322.00832132790873,324.79546219070886,778.4582742861985,330.6446051573155,1226.2719434150815,708.977798279606,708.977798279606,708.977798279606
207,541.992544046275,133.30177215744385,950.6833159351063,43.45395795473516,10.68739720915184,76.22051870031848,323.2941602774283,322.6035691479822,323.9847514068744,776.6548265679814,330.3704983766636,1222.9391547592993,706.651384383035,706.651384383035,706.651384383035
208,538.8807775919129,132.53644062758593,945.2251145562398,49.65535009722185,12.212614800274892,87.0980853941688,323.97575947149085,323.4221036479103,324.5294152950714,774.4039291370639,329.47063093819264,1219.337227335935,704.3326086967429,704.3326086967429,704.3326086967429
209,533.6750910705878,131.25611445666073,936.0940676845148,55.72675779385388,13.70586302728757,97.74765256042019,335.56856629009314,326.8355585495346,344.3015740306517,772.1003959232701,328.467776188076,1215.7330156584642,702.0214435109875,702.0214435109875,702.0214435109875
210,528.0949958402834,129.88370335769304,926.3062883228738,61.82361162679362,15.205369670770807,108.44185358281644,331.916517422949,326.5450383778368,337.28799646806124,769.4325408223636,327.2548843751434,1211.610197269584,699.7178656555989,699.7178656555989,699.7178656555989
211,528.3276535585505,129.9409249680118,926.7143821490893,67.93104090225731,16.707477319093094,119.15460448542152,331.8537230181655,327.2115676614074,336.4958783749236,767.0720717601594,326.34899016520677,1207.795153355112,697.4218498982725,697.4218498982725,697.4218498982725
212,524.9537374320863,129.11111835220373,920.796356511969,74.05163544124652,18.21282293254665,129.89044794994638,333.6275057713021,328.27185304037687,338.9831585022273,763.3113309620103,322.5109127365159,1204.1117491875048,695.1333727276626,695.1333727276626,695.1333727276626
213,523.4787756180888,128.7483550156408,918.2091962205368,80.09116059738595,19.698229724847387,140.48409146992452,333.1101516066867,327.9977907382762,338.22251247509723,763.3402093809051,325.78808569324787,1200.8923330685623,692.8523989361942,692.8523989361942,692.8523989361942
214,520.893263830127,128.1124545645087,913.6740730957454,86.02172419377838,21.1568376816832,150.88661070587358,331.7006515385825,327.07880169693885,336.3225013802262,757.7048850557003,324.43159744632595,1190.9781726650747,690.5789363982955,690.5789363982955,690.5789363982955
215,519.6891184069374,127.81629787266917,911.5619389412057,91.83342427675227,22.586211441189732,161.0806371123148,330.3037473672219,328.14244272606715,332.46505200837663,750.1147890838912,322.4890691872783,1177.740508980504,688.3129257990237,688.3129257990237,688.3129257990237
216,520.4930471751512,128.01402223376687,912.9720721165356,97.730337961199,24.036543282524406,171.4241326398736,329.9735600164522,329.20174214221464,330.7453778906898,752.2880481217084,322.778745220273,1181.7973510231436,686.0543547319454,686.0543547319454,686.0543547319454
217,516.8073030518913,127.10752226666119,906.5070838371214,103.4128748114046,25.43414965331948,181.39159996948973,335.0027054383827,332.80291250892003,337.20249836784535,759.8692419510583,324.52933333771006,1195.2091505644064,683.803197151341,683.803197151341,683.803197151341
218,510.67231013428807,125.59863540636513,895.745984862211,109.1482788856871,26.844758591650958,191.45179917972325,332.92606699296596,332.88378954305557,332.96834444287634,758.7522140557799,323.96641598295724,1193.5380121286025,681.5594305671035,681.5594305671035,681.5594305671035
219,510.1867571729683,125.4792148148253,894.8942995311113,114.84149762297739,28.244992147070434,201.43800309888434,330.4920961135072,327.9493589879668,333.03483323904766,757.3152706846143,323.7650906845003,1190.8654506847283,679.3230295594674,679.3230295594674,679.3230295594674
220,510.5398272403559,125.56605155491604,895.5136029257958,120.84923314671582,29.722580355182927,211.97588593824872,329.6146576912738,325.8785862295256,333.35072915302203,755.3596393120584,322.92933730926546,1187.7899413148514,677.0939720059739,677.0939720059739,677.0939720059739
221,507.9151697552858,124.92052331304365,890.9098161975279,126.88529850263829,31.2071362178812,222.5634607873954,345.62601148979536,337.81856173269625,353.43346124689447,753.0502749055653,322.08817726032834,1184.0123725508022,674.8722306559939,674.8722306559939,674.8722306559939
222,507.4997633565399,124.81835510108823,890.1811716119917,132.90134390095935,32.68676821980635,233.11591958211233,350.7907190185143,339.6614479554561,361.91999008157256,750.8979996897793,321.5919732284534,1180.2040261511052,672.6577833775,672.6577833775,672.6577833775
223,506.6539804923277,124.61033682500982,888.6976241596456,138.8931653694471,34.160442404026014,243.6258883348682,351.9696947791706,340.5003278115786,363.4390617467626,748.6867177627652,320.6824695097171,1176.6909660158133,670.4506070944291,670.4506070944291,670.4506070944291
224,504.2693726600022,124.02384822209211,884.5148970979124,144.8459780304177,35.62452246517324,254.06743359566218,353.12285240528604,341.904703741107,364.34100106946505,746.4834365826762,319.9381354734423,1173.02873769191,668.2506753282423,668.2506753282423,668.2506753282423
225,501.29071537403445,123.29125457439187,879.2901761736771,151.16904494698673,37.17966567647308,265.1584242175004,355.99704231345856,348.4995313303118,363.4945532966053,747.155231595399,320.18233672395365,1174.1281264668442,666.057966363953,666.057966363953,666.057966363953
226,500.44159991688286,123.08241665503681,877.8007831787289,157.5574605371083,38.75088123800808,276.3640398362086,367.3701675912051,353.0960822668577,381.64425291555244,769.6528010536744,325.8367329273107,1213.468869180038,663.872456445211,663.872456445211,663.872456445211
227,500.1700661652375,123.01563357712831,877.3244987533467,164.27683468740116,40.40349526722713,288.1501741075752,370.8792208586473,354.0406435305812,387.71779818671337,772.9228448335246,326.5325272299793,1219.3131624370699,661.6941214141065,661.6941214141065,661.6941214141065
228,499.26282323655334,122.79249934493379,875.733147128173,171.13391268532828,42.08997722899278,300.1778481416638,366.27904477993707,354.01743267191176,378.54065688796237,768.311324502798,325.13017751563865,1211.4924714899573,659.5229370179659,659.5229370179659,659.5229370179659
229,497.6561311221234,122.39733725549621,872.9149249887505,177.66839130205048,43.69711664318288,311.6396659609181,369.032359776098,355.1444941916692,382.92022536052684,768.3361625992795,324.9050834863537,1211.7672417122053,657.3588796188758,657.3588796188758,657.3588796188758
230,496.0112176118505,121.99277470500778,870.0296605186932,184.04592868489172,45.265656735609866,322.8262006341736,360.70227483138706,353.25395258413215,368.15059707864197,765.6798355015172,324.12704653473924,1207.2326244682952,655.2019270304379,655.2019270304379,655.2019270304379
231,494.571181585144,121.63860128244102,867.5037618878471,190.39844772422097,46.82804362618339,333.96885182225856,357.0605630646535,353.0795910384757,361.04153509083125,761.8227229844579,323.0838174551973,1200.5616285137185,653.0520559969846,653.0520559969846,653.0520559969846
232,494.05372901223575,121.51133505759378,866.5961229668777,196.70131898842317,48.378219765002484,345.02441821184385,356.63880562550514,353.5010470722315,359.7765641787788,760.622300818695,322.74272696983724,1198.5018746675528,650.9092428377658,650.9092428377658,650.9092428377658
233,494.18144214761753,121.5427457983156,866.8201384969195,203.091365315969,49.94983640251354,356.23289422942446,356.13343188057087,354.0246730130843,358.24219074805745,758.7256879403526,322.50746343819293,1194.9439124425123,648.7734644696201,648.7734644696201,648.7734644696201
234,494.10022108238775,121.52276967124413,866.6776724935314,209.59963276008125,51.55052924138167,367.6487362787808,360.1991772054166,356.1115928345111,364.28676157632214,757.2163408624658,322.2490992894927,1192.183582435439,646.6446984899648,646.6446984899648,646.6446984899648
235,493.3138667005919,121.32936768852568,865.2983657126581,216.00297624065655,53.12541628193219,378.8805361993809,364.6924030824341,358.52606660207397,370.85873956279426,757.1786990235241,321.6950948754779,1192.6623031715703,644.5229203773997,644.5229203773997,644.5229203773997
236,493.1099504218398,121.2792149666331,864.9406858770465,222.21631867222402,54.65357301812196,389.7790643263261,359.4946249447585,353.29980176948584,365.6894481200312,758.3961018292536,321.63558362646796,1195.1566200320392,642.4081054172129,642.4081054172129,642.4081054172129
237,493.9155932508718,121.47736089689653,866.3538256048471,228.32829948352398,56.1568001058161,400.49979886123185,355.1926118991619,352.73637062444914,357.6488531738746,735.5143477854575,315.9841599833825,1155.0445355875327,640.3002339305453,640.3002339305453,640.3002339305453
238,493.87409025921585,121.46715333519052,866.2810271832411,234.37706191497904,57.64447878392642,411.1096450460317,355.0536045186932,354.27421256355876,355.8329964738276,733.3011269770952,315.31732086578427,1151.2849330884062,638.1992835770947,638.1992835770947,638.1992835770947
239,494.28727995771976,121.56877635501394,867.0057835604256,240.40023062804204,59.12586274810502,421.67459850797906,353.9207688089333,351.8465450208756,355.994992596991,743.4522177622546,317.7353904159964,1169.1690451085128,636.1052299875988,636.1052299875988,636.1052299875988
240,492.9507491744047,121.24005979993223,864.6614385488772,246.39016709952858,60.59907332181268,432.1812608772445,354.65485283478483,352.17790171186533,357.13180395770434,741.2129670758848,317.2642715703657,1165.1616625814038,634.0180509963585,634.0180509963585,634.0180509963585
241,485.1595168525366,119.32382481256178,850.9952088925115,252.72726313998712,62.15766696263739,443.29685931733684,351.6628830387801,350.3034147788599,353.02235129870024,740.0278060445114,314.9952076146983,1165.0604044743245,631.9377244549539,631.9377244549539,631.9377244549539
242,457.3242980902546,112.47781921679933,802.1707769637098,0.0,0.0,0.0,359.39832952543907,352.33913955235613,366.457519498522,723.5389609779181,308.73758606307655,1138.3403358927596,629.8642248887493,629.8642248887493,629.8642248887493
243,189.35464776673138,46.57132351879508,332.13797201466764,0.0,0.0,0.0,174.23773515869718,42.85335495569228,305.6221153617021,627.4872124926069,154.32898173643048,1100.6454432487833,627.797533475491,627.797533475491,627.797533475491
244,173.8980721195167,42.76981564217863,305.0263285968548,0.0,0.0,0.0,172.18416619258952,42.348284571538954,302.0200478136401,624.6874262415557,153.64038099269902,1095.7344714904125,0.0,0.0,0.0
245,169.49105756940276,41.68592093567935,297.29619420312616,255.8952903544689,62.93683569211973,448.85374501681804,164.44791701578885,40.4455725574212,288.4502614741565,612.9220801025865,150.7467222005286,1075.0974380046443,0.0,0.0,0.0
246,128.74371367007637,31.664208991196844,225.8232183489559,256.3033948379839,63.03720801545796,449.5695816605098,203.1759264091896,127.1705174419689,279.1813353764103,559.9039144359629,137.70703093995195,982.1007979319738,0.0,0.0,0.0
